"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Gold/Materials/Ml_RP_ChestTh_armMHolEvi.Ml_RP_ChestTh_armMHolEvi","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Future/Materials/M_Serath_Silk_Tech.M_Serath_Silk_Tech","0","0","167","1","0.000000","0","334"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Future/Materials/M_Serath_HTA.M_Serath_HTA","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Future/Materials/M_Serath_HT1A.M_Serath_HT1A","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Future/Materials/M_Serath_FT1A.M_Serath_FT1A","0","0","110","1","0.000000","0","110"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Future/Materials/M_Serath_ChT1A.M_Serath_ChT1A","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_HT1Z.M_Serath_HT1Z","0","0","111","1","0.000000","0","111"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_Head_Z.M_Serath_Head_Z","0","0","111","1","0.000000","0","111"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_FT1Z.M_Serath_FT1Z","0","0","110","1","0.000000","0","110"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_ChT1Z.M_Serath_ChT1Z","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_FallenAngel_Silk_Tech_Zombie.M_FallenAngel_Silk_Tech_Zombie","0","0","167","1","0.000000","0","167"
"/Game/ParagonSerath/Characters/Heroes/Serath/Skins/Tier1/Serath_Frost/Materials/M_Serath_HTZ.M_Serath_HTZ","0","0","123","1","0.000000","0","123"
"/Game/ParagonSerath/Characters/Heroes/Serath/Materials/M_Serath_Hips_Knees_Feet_HolyandEvil.M_Serath_Hips_Knees_Feet_HolyandEvil","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/FX/Materials/Flares/M_GlowPoint_DistShrink_MASTER.M_GlowPoint_DistShrink_MASTER","0","0","96","2","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Glow.M_Dagger_Glow","0","0","32","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Sword_SplineThicken_Dark.M_Sword_SplineThicken_Dark","0","0","72","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Sword_SplineThicken.M_Sword_SplineThicken","0","0","72","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_ShadowPlane_Hex.M_ShadowPlane_Hex","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/AirGlows/M_Recall_GlowingDots.M_Recall_GlowingDots","0","0","48","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Shadow_Portal.M_Shadow_Portal","0","0","32","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Shadow_Portal_Inner.M_Shadow_Portal_Inner","0","0","48","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Radial_Blur_Refraction.M_Radial_Blur_Refraction","0","0","30","1","0.000000","0","60"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Wispy_Pulse_Dense.M_Wispy_Pulse_Dense","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Blade_Impact_Warp.M_Blade_Impact_Warp","0","0","90","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Teleport_Refraction.M_Teleport_Refraction","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/M_Lensflare_TB_SoftGlow.M_Lensflare_TB_SoftGlow","0","0","24","1","0.000000","0","24"
"/Game/ParagonKallari/FX/Materials/Debris/M_Ash_Chunk.M_Ash_Chunk","0","0","104","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Sparks/M_Soft_Spark_Glow.M_Soft_Spark_Glow","0","0","32","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Smoke/WispySmokeSoft/M_ShadowSwirls_v1.M_ShadowSwirls_v1","0","0","96","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Wing_Aura.M_Wing_Aura","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Kallari_Primary_Trail.M_Kallari_Primary_Trail","0","0","60","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_AnimTrail_Wispy.M_AnimTrail_Wispy","0","0","72","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Trail_Ribbon.M_Dagger_Trail_Ribbon","0","0","60","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Sparks/M_Hotdog_VLerp_DirectionTint.M_Hotdog_VLerp_DirectionTint","0","0","48","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_Depth_Smoke_SubUV_8X8.M_Directional_Lit_Depth_Smoke_SubUV_8X8","0","0","140","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Trail_Mesh.M_Dagger_Trail_Mesh","0","0","50","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Projectile_Wind_Rush.M_Projectile_Wind_Rush","0","0","36","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/M_GlowPoint_MASTER.M_GlowPoint_MASTER","0","0","96","2","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Inky_Smoke_Drift.M_Inky_Smoke_Drift","0","0","80","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Smoke/M_Inky_Smoke_Burst.M_Inky_Smoke_Burst","0","0","60","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Debris/M_Invis_Debris_ParticleColor.M_Invis_Debris_ParticleColor","0","0","110","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Debris/M_Explosion_RockChunks.M_Explosion_RockChunks","0","0","182","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Blade_Refraction_Slice.M_Blade_Refraction_Slice","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Spark_VelocityLerp_TeamColor.M_Spark_VelocityLerp_TeamColor","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Dust/M_Dust_Spears.M_Dust_Spears","0","0","168","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Debris/M_TransDebris_Crete2.M_TransDebris_Crete2","0","0","84","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/M_Lensflare_Jet_Flicker.M_Lensflare_Jet_Flicker","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Sparks/M_hardSpark_Alpha_GPU_Random.M_hardSpark_Alpha_GPU_Random","0","0","24","1","0.000000","0","24"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Wind_Spiral.M_Wind_Spiral","0","0","94","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Dust/M_Dust_Swoop.M_Dust_Swoop","0","0","112","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Portal_Open_Burst.M_Portal_Open_Burst","0","0","90","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Debris/M_LensFX_Debris.M_LensFX_Debris","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Game/M_Camera_Ripple_Portal.M_Camera_Ripple_Portal","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Jet_Mesh.M_Jet_Mesh","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Thruster_Cone.M_Thruster_Cone","0","0","24","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_BackJet_Ribbon.M_BackJet_Ribbon","0","0","60","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Misc/M_Shadow_GhostGPU.M_Shadow_GhostGPU","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Misc/M_Shadow_Ghost.M_Shadow_Ghost","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/M_Kallari_Projectile_Ribbon.M_Kallari_Projectile_Ribbon","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Game/M_Magical_Threads.M_Magical_Threads","0","0","30","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Ribbon_Wispy.M_Ribbon_Wispy","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Environment/Dust/M_DesertDust_Lit_Master.M_DesertDust_Lit_Master","0","0","84","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_ShadowPlane_Limb_Trail.M_ShadowPlane_Limb_Trail","0","0","60","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_ShadowPlane_Distortion.M_ShadowPlane_Distortion","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Heroes/Kallari/M_Dagger_Stalker_WPO.M_Dagger_Stalker_WPO","0","0","36","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Flares/M_DarkFlare_DistShrink.M_DarkFlare_DistShrink","0","0","48","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Water/Hydro/M_Kallari_Water_Particles.M_Kallari_Water_Particles","0","0","276","2","0.000000","0","552"
"/Game/ParagonKallari/FX/Materials/Water/M_Water_Footfall.M_Water_Footfall","0","0","40","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","0","0","138","1","0.000000","0","138"
"/Game/ParagonKallari/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","0","74","1","0.000000","0","0"
"/Game/ParagonKallari/FX/Materials/Water/M_WaterBubbles.M_WaterBubbles","0","0","116","1","0.000000","0","116"
"/Game/Import/ParagonGreystone/FX/Materials/Environment/Water/M_WaterRipple_Mesh_Foam.M_WaterRipple_Mesh_Foam","0","0","154","1","0.000000","0","308"
"/Game/Import/ParagonGreystone/Characters/Maps/BackGroundAssets/M_HDRSky.M_HDRSky","0","0","2","1","0.000000","0","4"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Torso_WL.M_Kallari_Torso_WL","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Parts_WL.M_Kallari_Parts_WL","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Legs_WL.M_Kallari_Legs_WL","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Hood_WL.M_Kallari_Hood_WL","0","0","175","1","0.000000","0","175"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Head_WL.M_Kallari_Head_WL","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Wasteland/Materials/M_Kallari_Hand_WL.M_Kallari_Hand_WL","0","0","243","1","0.000000","0","243"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Tough_KneeShoulder_Acsessory.M_Tough_KneeShoulder_Acsessory","0","0","195","1","0.000000","0","390"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Weapoons.M_Kallari_Tough_Weapoons","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Torso.M_Kallari_Tough_Torso","0","0","195","1","0.000000","0","390"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Legs.M_Kallari_Tough_Legs","0","0","123","1","0.000000","0","246"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Hand.M_Kallari_Tough_Hand","0","0","243","1","0.000000","0","486"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Tough/Materials/M_Kallari_Tough_Eye.M_Kallari_Tough_Eye","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Global/Demo/M_Demo_Debug.M_Demo_Debug","0","0","195","1","0.000000","0","195"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Weapons.M_Kallari_Rogue_Weapons","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Torso.M_Kallari_Rogue_Torso","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Legs.M_Kallari_Rogue_Legs","0","0","111","1","0.000000","0","111"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Helmet.M_Kallari_Rogue_Helmet","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Hand.M_Kallari_Rogue_Hand","0","0","243","1","0.000000","0","243"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_Eye.M_Kallari_Rogue_Eye","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Rogue/Materials/M_Kallari_Rogue_cloak.M_Kallari_Rogue_cloak","0","0","205","1","0.000000","0","205"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Torso_RedDeath.M_Kallari_Torso_RedDeath","0","0","123","1","0.000000","0","246"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Thrusters_RedDeath.M_Kallari_Thrusters_RedDeath","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Tent_RedDeath.M_Kallari_Tent_RedDeath","0","0","129","1","0.000000","0","0"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Legs_RedDeath.M_Kallari_Legs_RedDeath","0","0","123","1","0.000000","0","246"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Helmet_RedDeath.M_Kallari_Helmet_RedDeath","0","0","123","1","0.000000","0","246"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Hand_RedDeath.M_Kallari_Hand_RedDeath","0","0","243","1","0.000000","0","243"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/RedDeath/Materials/M_Kallari_Eye_RedDeath.M_Kallari_Eye_RedDeath","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/M_Kallari_Thrusters_Peppermint.M_Kallari_Thrusters_Peppermint","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/M_Kallari_Tent_Peppermint.M_Kallari_Tent_Peppermint","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/Parent/M_Kallari_Torso_Peppermint.M_Kallari_Torso_Peppermint","0","0","111","1","0.000000","0","111"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/Parent/M_Kallari_Legs_Peppermint.M_Kallari_Legs_Peppermint","0","0","111","1","0.000000","0","111"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/Parent/M_Kallari_Helmet_Peppermint.M_Kallari_Helmet_Peppermint","0","0","111","1","0.000000","0","111"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/Peppermint/Materials/Parent/M_Kallari_Hand_Peppermint.M_Kallari_Hand_Peppermint","0","0","219","1","0.000000","0","219"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Weapons_DeathLotus.M_Kallari_Weapons_DeathLotus","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Torso_DeathLotus.M_Kallari_Torso_DeathLotus","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Tent_DeathLotus.M_Kallari_Tent_DeathLotus","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Legs_DeathLotus.M_Kallari_Legs_DeathLotus","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Helmet_DeathLotus.M_Kallari_Helmet_DeathLotus","0","0","123","1","0.000000","0","123"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Hand_DeathLotus.M_Kallari_Hand_DeathLotus","0","0","243","1","0.000000","0","243"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Eye_DeathLotus.M_Kallari_Eye_DeathLotus","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Heroes/Kallari/Skins/DeathLotus/Materials/M_Kallari_Thrusters_DeathLotus.M_Kallari_Thrusters_DeathLotus","0","0","129","1","0.000000","0","129"
"/Game/ParagonKallari/Characters/Global/Attachments/SantaHat/M_SantaHat.M_SantaHat","0","0","53","1","0.000000","0","159"
"/Game/ParagonKallari/Characters/Global/M_Invisible.M_Invisible","0","0","70","1","0.000000","0","0"
"/Game/Materials/URed.URed","0","0","12","1","0.000000","0","0"
"/Game/Materials/EBlue.EBlue","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","0","4","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Square_Gradient2.M_Greystone_Novaborn_Square_Gradient2","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Square_Gradient.M_Greystone_Novaborn_Square_Gradient","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_DragonPiece_Demo.M_Greystone_Novaborn_DragonPiece_Demo","0","0","74","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Constellations_Stars.M_Greystone_Novaborn_Constellations_Stars","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Constellations_Lines.M_Greystone_Novaborn_Constellations_Lines","0","0","20","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Flares/LightShafts/M_UpEmbers_LightShafts.M_UpEmbers_LightShafts","0","0","32","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Greystone_Smoke_Cheaper.M_Greystone_Smoke_Cheaper","0","0","84","1","0.000000","0","84"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Spiral_Glow_Softer.M_Greystone_Spiral_Glow_Softer","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_SpinningSword_Glow_01.M_Greystone_SpinningSword_Glow_01","0","0","20","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Sparks.M_Greystone_Sparks","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ClearAPath_Swipe_LessMask.M_Greystone_Novaborn_ClearAPath_Swipe_LessMask","0","0","20","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_MirroredCylinderRefraction.M_MirroredCylinderRefraction","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_DNA_Mat.M_Greystone_Novaborn_DNA_Mat","0","0","60","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Verdict_dust_burst_01.M_Verdict_dust_burst_01","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Debris/M_ImposterRock_Translucent_MASTER.M_ImposterRock_Translucent_MASTER","0","0","220","2","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Primary_Trails.M_Greystone_Novaborn_Primary_Trails","0","0","24","1","0.000000","0","24"
"/Game/Import/ParagonProps/FX/Materials/Flares/M_Tri_Test.M_Tri_Test","0","0","80","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_LeapAOE_Trails.M_Greystone_Novaborn_LeapAOE_Trails","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Verdict_Directional_Shockwave01.M_Verdict_Directional_Shockwave01","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_WhirlingBase_01.M_Greystone_WhirlingBase_01","0","0","20","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_UpEmbers2.M_Greystone_Novaborn_ULT_UpEmbers2","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_LeapAOE_Shockwave.M_Greystone_Novaborn_LeapAOE_Shockwave","0","0","36","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Greystone_ScifiRadius.M_Greystone_ScifiRadius","0","0","30","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Greystone_Wispy_Plasma_GPU.M_Greystone_Wispy_Plasma_GPU","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/CineRescue/M_Smoke.M_Smoke","0","0","84","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_Patten2.M_Greystone_Novaborn_ULT_Patten2","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_Patten3.M_Greystone_Novaborn_ULT_Patten3","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Shine.M_Greystone_Novaborn_Shine","0","0","16","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_LeapAOE_Projectile_Wind_Rush.M_LeapAOE_Projectile_Wind_Rush","0","0","36","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_Shockwave_Fresnel_InverteRefract_Soft.M_Shockwave_Fresnel_InverteRefract_Soft","0","0","60","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_CameraEffect_Ultimate.M_Greystone_Novaborn_CameraEffect_Ultimate","0","0","32","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Environment/M_RockSlab.M_RockSlab","0","0","87","1","0.000000","0","87"
"/Game/Import/ParagonGreystone/FX/Materials/Smoke/M_ThickSmoke_MASTER.M_ThickSmoke_MASTER","0","0","84","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Environment/Snow/M_Snow_SubUV_.M_Snow_SubUV_","0","0","84","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_Plasma_Keyhole.M_Plasma_Keyhole","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonProps/FX/Materials/Debug/01_-_Default.01_-_Default","0","0","48","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_COLOUR.M_Hotdog_Spark_VLerp_COLOUR","0","0","24","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Greystone_LMB_Impact.M_Greystone_LMB_Impact","0","0","20","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Wisp_SplineThicken.M_Wisp_SplineThicken","0","0","32","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_Torus_Glow.M_Torus_Glow","0","0","16","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_Slow_Spline_V03.M_Slow_Spline_V03","0","0","64","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_Slow_Spline_V02.M_Slow_Spline_V02","0","0","64","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Game/M_CleanseFlare.M_CleanseFlare","0","0","48","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Smoke/Plasma/M_Turbulent_SmokeSubUV.M_Turbulent_SmokeSubUV","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/M_Ult_EyeTrails.M_Ult_EyeTrails","0","0","40","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Statue_Chunks.M_Greystone_Statue_Chunks","0","0","138","1","0.000000","0","0"
"/Game/Import/ParagonGreystone/FX/Materials/Debris/M_ImposterRock_Masked_MASTER.M_ImposterRock_Masked_MASTER","0","0","104","1","0.000000","0","0"
